Count;Frequencies leftCheek
45.582;80.078125
46.06;80.078125
46.547;80.078125
47.02;80.078125
47.509;80.078125
47.997;80.078125
48.485;80.078125
48.923;80.078125
49.425;80.078125
49.892;80.078125
50.375;80.078125
50.906;80.078125
51.328;80.078125
51.82;80.078125
52.307;80.078125
52.778;80.078125
53.271;80.078125
53.743;80.078125
54.217;80.078125
54.692;80.078125
55.183;80.078125
55.675;80.078125
56.135;80.078125
56.616;80.078125
57.093;80.078125
57.583;80.078125
58.105;80.078125
58.548;80.078125
59.007;80.078125
59.504;80.078125
60.025;80.078125
60.477;80.078125
60.93;80.078125
61.423;80.078125
61.883;80.078125
62.363;80.078125
62.891;80.078125
63.371;80.078125
63.82;80.078125
64.301;80.078125
64.781;80.078125
65.247;80.078125
65.727;80.078125
66.207;80.078125
66.683;80.078125
67.188;80.078125
67.679;80.078125
68.127;80.078125
68.628;80.078125
69.1;80.078125
69.571;78.12500000000001
70.047;78.12500000000001
70.542;78.12500000000001
71.008;78.12500000000001
71.488;78.12500000000001
71.991;78.12500000000001
72.443;80.078125
72.928;72.26562500000001
73.422;72.26562500000001
73.903;72.26562500000001
74.397;72.26562500000001
74.872;72.26562500000001
75.367;72.26562500000001
75.808;72.26562500000001
76.305;72.26562500000001
76.766;72.26562500000001
77.256;72.26562500000001
77.732;72.26562500000001
78.203;72.26562500000001
78.705;72.26562500000001
79.173;72.26562500000001
79.661;72.26562500000001
80.154;72.26562500000001
80.64;72.26562500000001
81.092;72.26562500000001
81.59;72.26562500000001
82.099;72.26562500000001
82.544;72.26562500000001
83.019;72.26562500000001
83.504;72.26562500000001
83.978;72.26562500000001
84.443;72.26562500000001
84.955;80.078125
85.405;80.078125
85.902;80.078125
86.395;80.078125
86.849;80.078125
87.334;80.078125
87.807;78.12500000000001
88.29;78.12500000000001
88.784;78.12500000000001
89.266;78.12500000000001
89.756;78.12500000000001
90.235;78.12500000000001
90.684;78.12500000000001
91.173;78.12500000000001
91.665;78.12500000000001
92.144;80.078125
92.639;80.078125
93.123;80.078125
93.578;80.078125
94.068;80.078125
94.525;80.078125
95.003;80.078125
95.514;80.078125
95.963;80.078125
96.444;80.078125
96.944;80.078125
97.433;80.078125
97.884;80.078125
98.369;80.078125
98.901;80.078125
99.35;80.078125
99.821;80.078125
100.313;80.078125
100.785;80.078125
101.25;80.078125
101.837;80.078125
102.216;80.078125
102.695;80.078125
103.164;80.078125
103.715;80.078125
104.123;80.078125
104.631;80.078125
105.097;80.078125
105.597;80.078125
106.106;80.078125
106.543;80.078125
107.015;80.078125
107.503;80.078125
108.014;80.078125
108.461;80.078125
108.954;80.078125
109.446;80.078125
109.899;80.078125
110.366;80.078125
110.901;80.078125
111.333;80.078125
111.815;80.078125
112.313;80.078125
112.765;80.078125
113.245;80.078125
113.75;80.078125
114.237;80.078125
114.697;80.078125
115.181;78.12500000000001
115.66;78.12500000000001
116.133;78.12500000000001
116.615;78.12500000000001
117.115;78.12500000000001
117.573;78.12500000000001
118.058;78.12500000000001
118.552;78.12500000000001
119.035;78.12500000000001
119.484;78.12500000000001
119.967;78.12500000000001
120.448;78.12500000000001
120.945;78.12500000000001
121.413;78.12500000000001
121.902;78.12500000000001
122.384;78.12500000000001
122.849;78.12500000000001
123.347;78.12500000000001
123.825;78.12500000000001
124.317;78.12500000000001
124.768;78.12500000000001
125.263;78.12500000000001
125.763;78.12500000000001
126.21;78.12500000000001
126.707;78.12500000000001
127.189;78.12500000000001
127.658;78.12500000000001
128.147;78.12500000000001
128.656;78.12500000000001
129.108;78.12500000000001
129.611;78.12500000000001
130.051;78.12500000000001
130.531;82.03125
131.019;82.03125
131.504;82.03125
131.98;82.03125
132.454;82.03125
132.965;82.03125
133.431;82.03125
133.891;82.03125
134.363;82.03125
134.885;82.03125
135.36;82.03125
135.803;82.03125
136.341;82.03125
136.769;82.03125
137.27;82.03125
137.735;82.03125
138.209;82.03125
138.703;82.03125
139.165;82.03125
139.664;80.078125
140.13;80.078125
140.608;80.078125
141.086;80.078125
141.585;80.078125
142.098;80.078125
142.551;80.078125
143.009;80.078125
143.5;80.078125
143.991;80.078125
144.445;80.078125
144.939;80.078125
145.426;80.078125
145.91;80.078125
146.372;80.078125
146.854;80.078125
147.363;80.078125
147.817;80.078125
148.288;80.078125
148.826;80.078125
149.271;80.078125
149.732;80.078125
150.207;80.078125
150.692;80.078125
151.194;80.078125
151.681;80.078125
152.132;80.078125
152.629;80.078125
153.131;80.078125
153.588;82.03125
154.132;82.03125
154.529;82.03125
155.006;82.03125
155.502;82.03125
155.975;82.03125
156.444;82.03125
156.946;82.03125
157.438;82.03125
157.889;82.03125
158.378;82.03125
158.862;82.03125
159.335;82.03125
159.826;82.03125
160.326;82.03125
160.768;82.03125
161.266;82.03125
161.752;82.03125
162.233;82.03125
162.71;82.03125
163.164;82.03125
163.664;82.03125
164.141;82.03125
164.631;82.03125
165.106;82.03125
165.581;68.359375
166.061;68.359375
166.547;68.359375
167.025;68.359375
167.489;68.359375
167.98;72.26562500000001
168.459;72.26562500000001
168.982;72.26562500000001
169.427;72.26562500000001
169.921;72.26562500000001
170.368;72.26562500000001
170.854;72.26562500000001
171.357;72.26562500000001
171.84;72.26562500000001
172.34;72.26562500000001
172.821;72.26562500000001
173.261;72.26562500000001
173.784;72.26562500000001
174.206;72.26562500000001
174.693;72.26562500000001
175.203;72.26562500000001
175.679;72.26562500000001
176.126;72.26562500000001
176.622;72.26562500000001
177.127;72.26562500000001
177.574;72.26562500000001
178.049;72.26562500000001
178.572;72.26562500000001
179.032;72.26562500000001
179.51;72.26562500000001
179.969;72.26562500000001
